Section	Id	Action
Main	40835	Group: Select all tracks in group 32
Main	40836	Item navigation: Move cursor to nearest transient in items
Main	40837	Move edit cursor to start of next measure (no seek)
Main	40838	Move edit cursor to start of current/previous measure (no seek)
Main	40839	Move edit cursor forward one measure (no seek)
Main	40840	Move edit cursor back one measure (no seek)
Main	40841	Move edit cursor forward one beat (no seek)
Main	40842	Move edit cursor back one beat (no seek)
Main	40843	Set project tempo from time selection (new time signature)...
Main	40844	Track: View input FX chain for current/last touched track
Main	40845	Help: All actions
Main	40846	Track: View FX chain for master track
Main	40847	Item: Open item inline editors
Main	40848	View: Restore previous zoom/scroll position
Main	40849	File: Export project MIDI...
Main	40850	Item: Show notes for items...
Main	40851	Envelope: Toggle display in separate lane for selected envelope
Main	40852	Track: Set track record mode to MIDI touch-replace
Main	40853	Track: Toggle show/hide in TCP
Main	40855	Item: Mute active take of multitake item within time selection
Main	40856	Item: Solo active take of multitake item within time selection
Main	40857	Automation lane: Increase active fader a little bit
Main	40858	Automation lane: Decrease active fader a little bit
Main	40859	New project tab
Main	40860	Close current project tab
Main	40861	Project tabs: Switch to next project tab
Main	40862	Project tabs: Switch to previous project tab
Main	40863	Envelope: Toggle record arm for selected envelope
Main	40866	Track: Toggle track mute envelope active
Main	40867	Track: Toggle track mute envelope visible
Main	40868	Transport: Toggle transport home/end marker navigation
Main	40869	View: Restore previous zoom level
Main	40870	Item properties: Unmute all items
Main	40871	Project tabs: Run background projects
Main	40872	Project tabs: Auto-offline background project media
Main	40873	Project tabs: Run stopped background projects
Main	40874	Project tabs: Always show project tabs
Main	40875	View: Restore next zoom level
Main	40876	Global automation override: No override (set automation modes per track)
Main	40877	Track: Freeze to multichannel (render pre-fader, save/remove items and online FX)
Main	40878	Global automation override: All automation in trim/read mode
Main	40879	Global automation override: All automation in read mode
Main	40880	Global automation override: All automation in touch mode
Main	40881	Global automation override: All automation in latch mode
Main	40882	Global automation override: All automation in write mode
Main	40883	Envelope: Toggle bypass for selected envelope
Main	40884	Envelope: Toggle hide/display selected envelope
Main	40885	Global automation override: Bypass all automation
Main	40886	File: Close all projects
Main	40887	Envelope: Reduce number of points...
Main	40888	Envelope: Show all active envelopes for tracks
Main	40889	Envelope: Hide all envelopes for tracks
Main	40890	Envelope: Toggle show all active envelopes for tracks
Main	40891	Envelope: Toggle display all visible envelopes in lanes for tracks
Main	40892	Track: Render tracks to multichannel post-fader stem tracks (and mute originals)
Main	40893	Track: Render tracks to multichannel stem tracks (and mute originals)
Main	40894	Item: Explode multichannel audio or MIDI to new one-channel items
Main	40895	Track: Set track record mode to output (full multichannel)
Main	40896	Track: Set track record mode to output (full multichannel compensated)
Main	40897	File: Save all projects
Main	40898	Regions/markers: Renumber all regions and markers in timeline order
Main	40899	Track: Set track icon...
Main	40900	Track: Remove track icon
Main	40901	Track: Freeze to mono (render pre-fader, save/remove items and online FX)
Main	40903	Mixer: Toggle show track icons in mixer
Main	40904	Grid: Set framerate grid
Main	40905	Toolbars: Customize...
Main	40906	View: Show track manager window
Main	40907	Track: Insert/show ReaControlMIDI (MIDI track control)
Main	40908	Global automation override: Toggle bypass all automation
Main	40909	Project tabs: Hide all background project windows
Main	40910	Mixer: Toggle show FX parameters (when size permits)
Main	40911	Item: Set focus to item under mouse cursor
Main	40912	Options: Toggle crossfade on split (disregard toolbar auto-crossfade button)
Main	40913	Track: Vertical scroll selected tracks into view
Main	40914	Track: Set first selected track as last touched track
Main	40915	Envelope: Insert new point at current position (remove nearby points)
Main	40916	Item: Crossfade items within time selection
Main	40917	Master track: Toggle stereo/mono (L+R)
Main	40918	Item: Set item mix behavior to enclosed items replace enclosing items
Main	40919	Item: Set item mix behavior to always mix
Main	40920	Item: Explode MIDI note rows (pitch) to new items
Main	40921	Item: Set item mix behavior to always replace
Main	40922	Item: Set item mix behavior to project default
Main	40923	Grid: Set measure grid
Main	40925	Markers: Quantize tempo markers to MIDI resolution
Main	40926	Envelope: Toggle show all active envelopes for all tracks
Main	40927	Options: Enable crossfade on split (disregard toolbar auto-crossfade button)
Main	40928	Options: Disable crossfade on split (disregard toolbar auto-crossfade button)
Main	40929	File: Open render queue
Main	40930	Item: Remove content (trim) behind items
Main	40931	Item: Split items at project markers
Main	40932	Item: Split items at timeline grid
Main	40933	Tempo envelope: Set display range...
Main	40934	Project recording settings
Main	40936	Item properties: Normalize items to +0dB peak (reset to unity if already normalized)
Main	40937	Item properties: Normalize items (to loudest item) to +0dB peak (reset to unity if already normalized)
Main	40938	Item properties: Reset item take gain to +0dB (un-normalize)
Main	40939	Track: Select track 01
Main	40940	Track: Select track 02
Main	40941	Track: Select track 03
Main	40942	Track: Select track 04
Main	40943	Track: Select track 05
Main	40944	Track: Select track 06
Main	40945	Track: Select track 07
Main	40946	Track: Select track 08
Main	40947	Track: Select track 09
Main	40948	Track: Select track 10
Main	40949	Track: Select track 11
Main	40950	Track: Select track 12
Main	40951	Track: Select track 13
Main	40952	Track: Select track 14
Main	40953	Track: Select track 15
Main	40954	Track: Select track 16
Main	40955	Track: Select track 17
Main	40956	Track: Select track 18
Main	40957	Track: Select track 19
Main	40958	Track: Select track 20
Main	40959	Track: Select track 21
Main	40960	Track: Select track 22
Main	40961	Track: Select track 23
Main	40962	Track: Select track 24
Main	40963	Track: Select track 25
Main	40964	Track: Select track 26
Main	40965	Track: Select track 27
Main	40966	Track: Select track 28
Main	40967	Track: Select track 29
Main	40968	Track: Select track 30
Main	40969	Track: Select track 31
Main	40970	Track: Select track 32
Main	40971	Track: Select track 33
Main	40972	Track: Select track 34
Main	40973	Track: Select track 35
Main	40974	Track: Select track 36
Main	40975	Track: Select track 37
Main	40976	Track: Select track 38
Main	40977	Track: Select track 39
Main	40978	Track: Select track 40
Main	40979	Track: Select track 41
Main	40980	Track: Select track 42
Main	40981	Track: Select track 43
Main	40982	Track: Select track 44
Main	40983	Track: Select track 45
Main	40984	Track: Select track 46
Main	40985	Track: Select track 47
Main	40986	Track: Select track 48
Main	40987	Track: Select track 49
Main	40988	Track: Select track 50
Main	40989	Track: Select track 51
Main	40990	Track: Select track 52
Main	40991	Track: Select track 53
Main	40992	Track: Select track 54
Main	40993	Track: Select track 55
Main	40994	Track: Select track 56
Main	40995	Track: Select track 57
Main	40996	Track: Select track 58
Main	40997	Track: Select track 59
Main	40998	Track: Select track 60
Main	40999	Track: Select track 61
Main	41000	Track: Select track 62
Main	41001	Track: Select track 63
Main	41002	Track: Select track 64
Main	41003	Track: Select track 65
Main	41004	Track: Select track 66
Main	41005	Track: Select track 67
Main	41006	Track: Select track 68
Main	41007	Track: Select track 69
Main	41008	Track: Select track 70
Main	41009	Track: Select track 71
Main	41010	Track: Select track 72
Main	41011	Track: Select track 73
Main	41012	Track: Select track 74
Main	41013	Track: Select track 75
Main	41014	Track: Select track 76
Main	41015	Track: Select track 77
Main	41016	Track: Select track 78
Main	41017	Track: Select track 79
Main	41018	Track: Select track 80
Main	41019	Track: Select track 81
Main	41020	Track: Select track 82
Main	41021	Track: Select track 83
Main	41022	Track: Select track 84
Main	41023	Track: Select track 85
Main	41024	Track: Select track 86
Main	41025	Track: Select track 87
Main	41026	Track: Select track 88
Main	41027	Track: Select track 89
Main	41028	Track: Select track 90
Main	41029	Track: Select track 91
Main	41030	Track: Select track 92
Main	41031	Track: Select track 93
Main	41032	Track: Select track 94
Main	41033	Track: Select track 95
Main	41034	Track: Select track 96
Main	41035	Track: Select track 97
Main	41036	Track: Select track 98
Main	41037	Track: Select track 99
Main	41038	Pre-roll: Toggle pre-roll on record [deprecated duplicate]
Main	41039	Loop points: Set loop points to items
Main	41040	Move edit cursor to start of next measure
Main	41041	Move edit cursor to start of current/previous measure
Main	41042	Move edit cursor forward one measure
Main	41043	Move edit cursor back one measure
Main	41044	Move edit cursor forward one beat
Main	41045	Move edit cursor back one beat
Main	41046	Toggle show master tempo envelope
Main	41047	Grid: Set to 1/128
Main	41048	Reset project recording pass counter ($recpass wildcard)
Main	41049	Insert new subproject...
Main	41050	Toggle show master track and tempo envelope
Main	41051	Item properties: Toggle take reverse
Main	41052	Item edit: Enable relative grid snap
Main	41053	Item edit: Disable relative grid snap
Main	41054	Item edit: Toggle relative grid snap
Main	41059	Item: Crossfade any overlapping items
Main	41060	ReaScript: Run ReaScript (EEL2 or Lua)...
Main	41061	ReaScript: Run last ReaScript (EEL2 or Lua)
Main	41062	Project tabs: Play stopped background projects with active project
Main	41063	Project tabs: Synchronize play start times w/ play background projects
Main	41064	[developer] Write C++ API functions header
Main	41065	ReaScript: Open ReaScript documentation (html)...
Main	41067	Track: Insert multiple new tracks...
Main	41069	Item: Move, stretch, and loop items to fit time selection
Main	41070	Reset soft takeover for all MIDI controller assignments
Main	41071	Options: Toggle pooled (ghost) MIDI source data when copying media items
Main	41072	Item: Paste items/tracks, creating pooled (ghost) MIDI items and automation items regardless of preferences/Media/MIDI and preferences/Media/Automation settings
